title,url,company,salary,deadline,location,lien_he
Công ty cổ phần thương mại và dịch vụ VPP Phúc An...,https://vinhphuc.work/cong-ty-co-phan-thuong-mai-va-dich-vu-vpp-phuc-an-tuyen-ke-toan-cong-no.html,Công ty cổ phần thương mại và dịch vụ VPP Phúc An,Thỏa thuận,20/04/2022,"SN 18, phố Tông Đản, phường Đồng Tâm, TP.Vĩnh Yên, T. Vĩnh Phúc.","Công ty cổ phần thương mại và dịch vụ VPP Phúc An
Địa chỉ: SN 18, phố Tông Đản, phường Đồng Tâm, TP.Vĩnh Yên, T. Vĩnh Phúc.
Email : vppphucan2018@gmail.com Hoặc lên hệ Oanh-SĐT 0961126866."
Công ty Cổ phần thương mại và sản xuất Khải Thành tuyển...,https://vinhphuc.work/cong-ty-co-phan-thuong-mai-va-san-xuat-khai-thanh-tuyen-dung-nhan-vien-lai-xe-nang-2.html,Công ty cổ phần thương mại và sản xuất Khải Thành,Thỏa thuận,20/04/2022,"Cụm Công nghiệp Yên Đồng, thôn Đông Mẫu, xã Yên Đồng, huyện Yên Lạc,...",
Công ty TNHH SX TM và XD Bảo Sơn (Hãng sơn JYKA)...,https://vinhphuc.work/cong-ty-tnhh-sx-tm-va-xd-bao-son-hang-son-jyka-tuyen-nhan-vien-nhan-su.html,Công ty TNHH SX TM và XD Bảo Sơn (Hãng sơn JYKA),Thỏa thuận,Từ 20/04/2022,"KCN Bá Thiện, Bình Xuyên, Vĩnh Phúc.","Công ty TNHH SX TM & XD Bảo Sơn (Sơn JYKA) Địa chỉ: KCN Bá Thiện, Bình Xuyên, Vĩnh Phúc. Điện thoai: 0989.528.196"
Công ty TNHH may mặc Việt Thiên Tuyển dụng Các vị trí...,https://vinhphuc.work/cong-ty-tnhh-may-mac-viet-thien-tuyen-dung-cac-vi-tri-hanh-chinh.html,Công ty TNHH May mặc Việt Thiên,Thỏa thuận,Từ 19/04/2022,"KCN Đồng Sóc, Vĩnh Tường, Vĩnh Phúc","Công ty TNHH may mặc Việt Thiên
CV qua mail : thanhcao.hlu@gmail.com
Điện thoại : 02116287803.
Địa chỉ: KCN Đồng Sóc, Vĩnh Tường, Vĩnh Phúc"
Ngân hàng TMCP Quân đội CN Vĩnh Phúc Tuyển Chuyên viên Hỗ...,https://vinhphuc.work/ngan-hang-tmcp-quan-doi-cn-vinh-phuc-tuyen-chuyen-vien-ho-tro-dieu-phoi-vien-cong-tac-vien.html,Ngân hàng TMCP Quân đội CN Vĩnh Phúc,Thỏa thuận,Từ 19/04/2022,"Tầng 1, TN Viettel, KĐT Chùa Hà, Vĩnh Yên, Vĩnh Phúc","Ngân hàng TMCP Quân đội CN Vĩnh Phúc
Địa chỉ: Tầng 1, TN Viettel, KĐT Chùa Hà, Vĩnh Yên, Vĩnh Phúc
Mọi chi tiết liên hệ : 0987 929 227"
Flamingo Đại Lải Tuyển dụng Thư ký Trung tâm Dịch vụ khách...,https://vinhphuc.work/flamingo-dai-lai-tuyen-dung-thu-ky-trung-tam-dich-vu-khach-hang.html,Flamingo Đại Lải Resort,Thỏa thuận,Đến 30/11/2023,"Flamingo Đại Lải, Xã Ngọc Thanh, Thành phố Phúc Yên, Vĩnh Phúc.","CÔNG TY CỔ PHẦN HỒNG HẠC ĐẠI LẢI Địa chỉ: Flamingo Đại Lải, Xã Ngọc Thanh, Thành phố Phúc Yên, Vĩnh Phúc.
Mr Hoàng: 0971.733.222"
Khách sạn Sofia Tam Đảo Tuyển dụng bếp chính tại khách sạn,https://vinhphuc.work/khach-san-sofia-tam-dao-tuyen-dung-bep-chinh-tai-khach-san.html,KHÁCH SẠN SOFIA TAM ĐẢO,Đến 10 triệu,25/4/2022,"Khu phố 1, TT Tam Đảo, huyện Tam Đảo, tỉnh Vĩnh Phúc","KHÁCH SẠN SOFIA TAM ĐẢO
ĐỊA ĐIỂM LÀM VIỆC: Khu phố 1, TT Tam Đảo, huyện Tam Đảo, tỉnh Vĩnh Phúc"
Công ty TNHH MTV Dae Young Wire Vina Tuyển dụng Phiên dịch...,https://vinhphuc.work/cong-ty-tnhh-mtv-dae-young-wire-vina-tuyen-dung-phien-dich-tieng-han.html,Công ty TNHH MTV Dae Young Wire Vina,Thỏa thuận,19/04/2022,"Nguyễn Tất Thành ( Đối diện trường THCS Định Trung) , Định trung, Vĩnh...","Công ty TNHH MTV Dae Young Wire Vina
Địa chỉ: Nguyễn Tất Thành ( Đối diện trường THCS Định Trung) , Định trung, Vĩnh Yên, Vĩnh Phúc
Email: vylinhnga1983@gmail.com
Điện thoại: 0211.3566.001 ( 0963859938 gặp C Nga hoặc Ngân)"
Công ty TNHH Kanefusa Manufacturing Việt Nam Tuyển dụng Trưởng phòng QA-QC,https://vinhphuc.work/cong-ty-tnhh-kanefusa-manufacturing-viet-nam-tuyen-dung-truong-phong-qa-qc.html,Công ty TNHH Kanefusa Manufacturing Việt Nam,Thỏa thuận,Từ 19/04/2022,Nhà C11-22-23 KCN Thăng Long- Bá Thiện - Bình Xuyên - Vĩnh Phúc,
Công ty TNHH Công nghệ điện tử Haojida Việt Nam Tuyển Quản...,https://vinhphuc.work/cong-ty-tnhh-cong-nghe-dien-tu-haojida-viet-nam-tuyen-quan-ly-chat-luong-biet-tieng-trung.html,Công ty TNHH Công nghệ điện tử Haojida Việt Nam,"20,000,000-30,000,000",30/4/2022,Công ty TNHH Công nghệ điện tử Haojida Việt Nam,Công ty TNHH Công nghệ điện tử Haojida Việt Nam Địa chỉ: Đồi Me – Yên Lập – Vĩnh Tường – Vĩnh Phúc Điện thoại:02113822261
Công Ty Sindoh Vina Tuyển Nhân viên Kho,https://vinhphuc.work/cong-ty-sindoh-vina-tuyen-nhan-vien-kho.html,Công Ty Sindoh Vina,Thỏa thuận,Từ 16/04/2022,"Lô CN 15, KCN Khai Quang, Vĩnh Yên, Vĩnh Phúc",
"Công ty TNHH Interflex Vina Tuyển Nhân viên Nhân sự, Nhân viên...",https://vinhphuc.work/cong-ty-tnhh-interflex-vina-tuyen-nhan-vien-nhan-su-nhan-vien-y-te.html,Công ty TNHH InterFlex Vina,Thỏa thuận,Từ 16/04/2022,KCN Bá Thiện 1 - Bình Xuyên - Vĩnh Phúc,
Công ty Cổ phần Đầu tư VCI tuyển Trưởng phòng Kế hoạch...,https://vinhphuc.work/cong-ty-co-phan-dau-tu-vci-tuyen-truong-phong-ke-hoach-ky-thuat.html,Công ty Cổ phần Đầu tư VCI,Thỏa thuận,đến hết ngày 30/04/2022,"83 Ngô Quyền- Thành phố Vĩnh Yên, T. Vĩnh Phúc.",
Công ty CP Đầu Tư TM và Sản Xuất Minh Phương tuyển...,https://vinhphuc.work/cong-ty-cp-dau-tu-tm-va-san-xuat-minh-phuong-tuyen-dung-kcs-thanh-pham-van-hanh-may-van-hanh-lo-hoi.html,Công ty CP Đầu Tư TM và Sản Xuất Minh Phương,Thỏa thuận,Các ngày trong tuần,"KCN Hợp Thịnh, Tam Dương, Vĩnh phúc","Công ty CP Đầu Tư TM và Sản Xuất Minh Phương
Địa chỉ: Cụm CN Hợp Thinh, Xã Hợp Thịnh, Huyện Tam Dương, Tỉnh Vĩnh Phúc
LIện hệ : Mrs.Hằng – 0392010690 hoặc nộp hồ sơ trực tiếp tại công ty địa chỉ tại KCN Hợp Thịnh, Tam Dương, Vĩnh phúc"
Bất động sản nghỉ dưỡng Bigsealand tuyển dụng 02 Nhân viên Bán...,https://vinhphuc.work/bat-dong-san-nghi-duong-bigsealand-tuyen-dung-02-nhan-vien-ban-hang.html,BigseaGroup,Thỏa thuận,Từ 15/04/2022,NP7 - 08 Lý Nam Đế - Khai Quang - Vĩnh Yên - Vĩnh...,"Điện thoại: 0867.918.838
Địa chỉ các văn phòng: Văn phòng 1 : Eco park – TP Hải Dương Văn phòng 2 : 296 Minh Khai – Hn Văn phòng 3 : Khu 4 thị trấn Coto Văn phòng 4 : Suối Khoang – Mỹ Khang – TP Tuyên Quang. Văn phòng 5 : NP7 – 08 Lý Nam Đế – Khai Quang – Vĩnh Yên – Vĩnh phúc Văn phòng 6 : Khu Bó Bun – Thị Trấn Nông Trường Mộc Châu . Văn phòng 7: Homestay SÀNH – Bản Tả Van Giáy – SAPA."
Công ty CP Đầu Tư TM và Sản Xuất Minh Phương tuyển...,https://vinhphuc.work/cong-ty-cp-dau-tu-tm-va-san-xuat-minh-phuong-tuyen-dung-kcs-thanh-pham.html,Công ty CP Đầu Tư TM và Sản Xuất Minh Phương,Thỏa thuận,Các ngày trong tuần,"KCN Hợp Thịnh, Tam Dương, Vĩnh phúc","Công ty CP Đầu Tư TM và Sản Xuất Minh Phương
Địa chỉ: Cụm CN Hợp Thinh, Xã Hợp Thịnh, Huyện Tam Dương, Tỉnh Vĩnh Phúc
LIện hệ : Mrs.Hằng – 0392010690 hoặc nộp hồ sơ trực tiếp tại công ty địa chỉ tại KCN Hợp Thịnh, Tam Dương, Vĩnh phúc"
Công ty Cổ phần dịch vụ công nghệ TSC Việt Nam Tuyển...,https://vinhphuc.work/cong-ty-co-phan-dich-vu-cong-nghe-tsc-viet-nam-tuyen-nhan-vien-ke-toan.html,Công ty Cổ phần dịch vụ Công nghệ TSC Việt Nam,7- 8 triệu,15/04/2022,Vĩnh Phúc,"Công ty Cổ phần dịch vụ công nghệ TSC Việt Nam
Địa điểm làm việc: 116 Tôn Đức Thắng, P. Khai Quang, TP. Vĩnh Yên, Tỉnh Vĩnh Phúc
L iên hệ: Ms 0327.643.518
Lưu ý: tiêu đề email ghi theo cấu trúc “Vị trí công việc_Họ và tên ứng viên”."
Công ty Powernet Vina Tuyển Nhân viên Mua hàng,https://vinhphuc.work/cong-ty-powernet-vina-tuyen-nhan-vien-mua-hang.html,Công ty TNHH Powernet Vina,Thỏa thuận,15/04/2022,"KCN Bình Xuyên 2, Bình Xuyên, Vĩnh Phúc","Công ty TNHH Powernet Vina
Địa chỉ: KCN Bình Xuyên 2, Bình Xuyên, Vĩnh Phúc Điện thoại: 02113565866/110"
Chi nhánh De Heus Vĩnh Phúc Tuyển Nhân viên Lái xe nâng,https://vinhphuc.work/chi-nhanh-de-heus-vinh-phuc-tuyen-nhan-vien-lai-xe-nang.html,Công ty TNHH De Heus - CN Vĩnh Phúc,10-12 triệu,14/04/2022,"Lô G, Khu Công Nghiệp Bình Xuyên, Thị trấn Hương Canh, Huyện Bình Xuyên,...","Chi nhánh De Heus Vĩnh Phúc
Địa chỉ: Lô G, KCN Bình Xuyên 1, Bình Xuyên, Vĩnh phúc
Điện thoại:"
Công ty TNHH Quốc tế Cerie (Việt Nam) Tuyển 04 vị trí...,https://vinhphuc.work/cong-ty-tnhh-quoc-te-cerie-viet-nam-tuyen-04-vi-tri-chat-luong.html,Công ty TNHH Quốc Tế Cerie (Việt Nam),Thỏa thuận,Từ 14/04/2022,"Lô N, KCN Bình Xuyên 1, Hương Canh, Bình Xuyên, Vĩnh Phúc","Công ty TNHH Quốc tế Cerie (Việt Nam)
Địa chỉ: Lô N, KCN Bình Xuyên 1, Hương Canh, Bình Xuyên, Vĩnh Phúc
Điện thoại: 0334429429"
Nissan Vĩnh Phúc Tuyển Chuyên viên Marketing Online,https://vinhphuc.work/nissan-vinh-phuc-tuyen-chuyen-vien-marketing-online.html,Nissan Vĩnh Phúc,Thỏa thuận,30/04/2022,"Nissan Vĩnh Phúc- Quất Lưu, Bình Xuyên, Vĩnh Phúc ( Đối diện siêu thị...","Nissan Vĩnh Phúc
Địa chỉ: Nissan Vĩnh Phúc- Quất Lưu, Bình Xuyên, Vĩnh Phúc ( Đối diện siêu thị Big C Go Vĩnh Phúc )
Điện thoại: 0836061166"
Công ty TNHH Suo Tech mới đi vào hoạt động Tuyển 20...,https://vinhphuc.work/cong-ty-tnhh-suo-tech-moi-di-vao-hoat-dong-tuyen-20-cong-nhan-chinh-thuc.html,Công ty TNHH Suo Tech,Thỏa thuận,Từ 13/04/2022,"KCN Bá Thiện II, Xã Thiện Kế, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc, Việt...","Công ty TNHH Suo Tech
Địa chỉ : KCN Bá Thiện II, Xã Thiện Kế, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc, Việt Nam
Email : suotech2020@gmail.com
Điện thoại: 0979.221.179"
Công ty TNHH Actro Vina Tuyển Quản lý kỹ thuật phòng sạch...,https://vinhphuc.work/cong-ty-tnhh-actro-vina-tuyen-quan-ly-ky-thuat-phong-sach-toc.html,CÔNG TY TNHH ACTRO VINA,Thương lượng,13/04/2022,"Lô A5-3, KCN Bá Thiện 2, Thiện Kế, Bình Xuyên, Vĩnh Phúc","Công ty TNHH Actro Vina
Địa chỉ: Lô A5-3, KCN Bá Thiện II, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc.
Liên hệ: 02113832671 or 02113832668"
Công ty TNHH Sunny Auto Motive Vina Tuyển dụng Phó phòng sản...,https://vinhphuc.work/cong-ty-tnhh-sunny-auto-motive-vina-tuyen-dung-pho-phong-san-xuat-ky-thuat-san-pham.html,,20 tr đến 25 tr,13/04/2022,Công ty TNHH Sunny Auto motive Vina,"Công ty TNHH Sunny Auto Motive Vina
Địa chỉ: Lô CN06, khu Công Nghiệp Bình Xuyên II, Bá Hiến, Bình Xuyên, Vĩnh Phúc
SDT: 02113566808"
Công ty TNHH Sản xuất Quạt CN TH Vinasun Tuyển Nhân viên...,https://vinhphuc.work/cong-ty-tnhh-san-xuat-quat-cn-th-vinasun-tuyen-nhan-vien-thu-kho-thanh-pham.html,Công Ty TNHH TH Vinasun Vietnam,Thỏa thuận,Từ 13/04/2022,"KCN Bình Xuyên 1, Bình Xuyên, Vĩnh Phúc","Công ty TNHH Sản xuất Quạt CN TH Vinasun
Địa chỉ: KCN Bình Xuyên 1, Bình Xuyên, Vĩnh Phúc
Email: hr@thvinasun.vn
Điện thoại: 0968886538"
Công ty TNHH Xin Ho Vina Tuyển Trưởng ca sản xuất,https://vinhphuc.work/cong-ty-tnhh-xin-ho-vina-tuyen-truong-ca-san-xuat.html,Công ty TNHH Xin Ho Vina,Upto 16.000.000,12/4/2022,"Công ty TNHH Xin Ho Vina. Lô 4. KCN Bình Xuyên, thị trấn Hương...","Công ty TNHH Xin Ho Vina
Địa chỉ: KCN Bình Xuyên, Hương Canh, Bình Xuyên, Vĩnh Phúc
Điện thoại:0984752336"
Công ty TNHH ĐT & TMTH Thành Thái tuyển Nhân viên Nghiệp...,https://vinhphuc.work/cong-ty-tnhh-dt-tmth-thanh-thai-tuyen-nhan-vien-nghiep-vu.html,Công ty TNHH ĐT & TMTH Thành Thái tại tại Hợp Châu - Tam Đảo,Thỏa thuận,Từ 12/04/2022,Hợp Thành - Hợp Châu - Tam Đảo - Vĩnh Phúc,"Công ty TNHH ĐT & TMTH Thành Thái
Địa chỉ : Cụm KT-XH xã Hợp Thịnh – Hợp Thịnh – Tam Dương – Vĩnh Phúc
SĐT: 02113537318* 6306"
Bất động sản nghỉ dưỡng Bigsealand tuyển thêm 03 Nhân viên Bán...,https://vinhphuc.work/bat-dong-san-nghi-duong-bigsealand-tuyen-them-03-nhan-vien-ban-hang-2.html,BigseaGroup,Thỏa thuận,Từ 12/04/2022,NP7 - 08 Lý Nam Đế - Khai Quang - Vĩnh Yên - Vĩnh...,"Điện thoại: 0867.918.838
Địa chỉ các văn phòng: Văn phòng 1 : Eco park – TP Hải Dương Văn phòng 2 : 296 Minh Khai – Hn Văn phòng 3 : Khu 4 thị trấn Coto Văn phòng 4 : Suối Khoang – Mỹ Khang – TP Tuyên Quang. Văn phòng 5 : NP7 – 08 Lý Nam Đế – Khai Quang – Vĩnh Yên – Vĩnh phúc Văn phòng 6 : Khu Bó Bun – Thị Trấn Nông Trường Mộc Châu . Văn phòng 7: Homestay SÀNH – Bản Tả Van Giáy – SAPA."
Công ty TNHH Tư vấn ASC Hana Tuyển Nhân viên Tư vấn...,https://vinhphuc.work/cong-ty-tnhh-tu-van-asc-hana-tuyen-nhan-vien-tu-van-moi-truong-ky-su-moi-truong.html,Công ty TNHH Tư vấn ASC Hana,Thoả thuận,Từ 12/04/2022,"Đ. Trần Phú, P. Liên Bảo, Tp. Vĩnh Yên","Công ty TNHH Tư vấn ASC Hana
Địa chỉ: Số nhà 12c, ngõ 14 ngách 4 Đ. Trần Phú, P. Liên Bảo, TP. Vĩnh Yên, Vĩnh Phúc"
Công ty TNHH Sản xuất Quạt CN TH Vinasun Tuyển Nhân viên...,https://vinhphuc.work/cong-ty-tnhh-san-xuat-quat-cn-th-vinasun-tuyen-nhan-vien-ky-thuat.html,Công Ty TNHH TH Vinasun Vietnam,Thỏa thuận,Từ 09/04/2022,"KCN Bình Xuyên 1, Bình Xuyên, Vĩnh Phúc","Công ty TNHH Sản xuất Quạt CN TH Vinasun
Địa chỉ: KCN Bình Xuyên 1, Bình Xuyên, Vĩnh Phúc
Email: hr@thvinasun.vn
Điện thoại: 0968886538"
Công ty TNHH Good Paper Packaging Industrial Việt Nam Tuyển Kế toán...,https://vinhphuc.work/cong-ty-tnhh-good-paper-packaging-industrial-viet-nam-tuyen-ke-toan-truong-va-ke-toan-tong-hop.html,Công ty TNHH Good Paper Packaging Industrial Việt Nam,Thỏa thuận,Từ 08/04/2022,"Lô D8-3, KCN Bá Thiện2, Thiện Kế, Bình Xuyên, Vĩnh Phúc","Công ty TNHH Good Paper Packaging Industrial Việt Nam
Địa chỉ: Lô D8-3, KCN Bá Thiện2, Thiện Kế, Bình Xuyên, Vĩnh Phúc
Điện thoại: 036.3322.417/0888.678.855"
Công ty TNHH JinYoung HNS Vina Tuyển Nhân viên khuôn,https://vinhphuc.work/cong-ty-tnhh-jinyoung-hns-vina-tuyen-nhan-vien-khuon.html,Công ty TNHH JinYoung HNS Vina,Thỏa thuận,Từ 07/04/2022,"Lô CN 13 KCN Khai Quang, Vĩnh Yên, Vĩnh Phúc","Công ty TNHH JinYoung HNS Vina
Địa chỉ: Lô CN 13 KCN Khai Quang, Vĩnh Yên, Vĩnh Phúc
Điện thoại: 0211.3552.999 – 0962.111.398
Email: jinyounghnsvina@gmail.com"
Công ty TNHH Công nghệ chính xác JFS Việt Nam Tuyển Nhân...,https://vinhphuc.work/cong-ty-tnhh-cong-nghe-chinh-xac-jfs-viet-nam-tuyen-nhan-vien-phien-dich.html,CÔNG TY TNHH CÔNG NGHỆ CHÍNH XÁC JFS VIỆT NAM,Thỏa thuận,Từ 07/04/2022,"Hưởng Lộc, Đạo Đức, Bình Xuyên","Công ty TNHH Công nghệ chính xác JFS Việt Nam
Địa chỉ: Hưởng Lộc, Đạo Đức, Bình Xuyên
Điện thoại: 0988658394"
Công ty TNHH thép đặc biệt KDS Việt Nam tuyển 01 Nhân...,https://vinhphuc.work/cong-ty-tnhh-thep-dac-biet-kds-viet-nam-tuyen-01-nhan-vien-van-hanh-may-cnc.html,CÔNG TY TNHH THÉP ĐẶC BIỆT KDS VIỆT NAM,Thỏa thuận,7/4/2022,Duy Phiên - Tam Dương - Vĩnh Phúc,"Công ty TNHH thép đặc biệt KDS Việt Nam
Địa chỉ : Thôn Diên Lâm, xã Duy Phiên, huyện Tam Dương, tỉnh Vĩnh Phúc
Email: Kds.nhansu@gmail.com
Số ĐT: 02113613286"
"Công ty TNHH Quốc tế Cerie (Việt Nam) Tuyển QC Manager, QC...",https://vinhphuc.work/cong-ty-tnhh-quoc-te-cerie-viet-nam-tuyen-qc-manager-qc-supervisor-lab-supervisor-ky-thuat-san-pham-nv-phong-thi-nghiem.html,Công ty TNHH Quốc Tế Cerie (Việt Nam),Thỏa thuận,Từ 06/04/2022,"Lô N, KCN Bình Xuyên 1, Hương Canh, Bình Xuyên, Vĩnh Phúc","Công ty TNHH Quốc tế Cerie (Việt Nam)
Địa chỉ: Lô N, KCN Bình Xuyên 1, Hương Canh, Bình Xuyên, Vĩnh Phúc
Điện thoại: 0334429429"
Công ty TNHH Kohsei Multipack Việt Nam Tuyển dụng nhân viên Quản...,https://vinhphuc.work/cong-ty-tnhh-kohsei-multipack-viet-nam-tuyen-dung-nhan-vien-quan-ly-chat-luong-qa.html,Công ty TNHH Kohsei Multipack Việt Nam,Thỏa thuận,6/4/2022,"Lô C KCN Bình Xuyên, Vĩnh Phúc","Công ty TNHH Kohsei Multipack Việt Nam
Địa chỉ: Lô C KCN Bình Xuyên, Vĩnh Phúc
Điện thoại:02113593411"
"Công ty TNHH Kowa Global Tuyển 01 Nhân viên Kiểm hàng, 01...",https://vinhphuc.work/cong-ty-tnhh-kowa-global-tuyen-01-nhan-vien-kiem-hang-01-cong-nhan-hanh-chinh.html,Công ty TNHH Kowa Global,"5,500,000 - 6,000,000",7/4/2022,"Khu CN Bình Xuyên, TT Hương Canh, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc.","Công ty TNHH Kowa Global Địa chỉ: Khu CN Bình Xuyên I, TT Hương Canh, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc.
Điện thoại: 0946947499"
Công ty TNHH Bao bì DHT Tuyển Kế toán nội bộ,https://vinhphuc.work/cong-ty-tnhh-bao-bi-dht-tuyen-ke-toan-noi-bo.html,Công ty bao bì DHT,Thỏa thuận,Từ ngày 06/04/2022,Đồng Xuân - Phúc Yên- Vĩnh phúc,"Công ty TNHH Bao bì DHT
Địa chỉ: Cơ sở 2 Đồng Xuân – Phúc Yên – Vĩnh Phúc"
Công ty TNHH Japfa Comfeed Việt Nam Tuyển Kế toán Thuế,https://vinhphuc.work/cong-ty-tnhh-japfa-comfeed-viet-nam-tuyen-ke-toan-thue.html,Công Ty TNHH Japfa Comfeed Việt Nam,Thỏa thuận,Từ 06/04/2022,Thị trấn Hương Canh - Huyện Bình Xuyên - Tỉnh Vĩnh Phúc,"Công ty TNHH Japfa Comfeed Việt Nam Địa chỉ: Thị trấn Hương Canh – Huyện Bình Xuyên – Tỉnh Vĩnh Phúc Điện thoại: 02113866170 / 0972 783 115
Email: tuyendung@japfa.com"
Bất động sản nghỉ dưỡng Bigsealand tuyển thêm 02 Nhân viên Bán...,https://vinhphuc.work/bat-dong-san-nghi-duong-bigsealand-tuyen-them-02-nhan-vien-ban-hang.html,BigseaGroup,Thỏa thuận,Từ 05/04/2022,NP7 - 08 Lý Nam Đế - Khai Quang - Vĩnh Yên - Vĩnh...,"Điện thoại: 0867.918.838
Địa chỉ các văn phòng: Văn phòng 1 : Eco park – TP Hải Dương Văn phòng 2 : 296 Minh Khai – Hn Văn phòng 3 : Khu 4 thị trấn Coto Văn phòng 4 : Suối Khoang – Mỹ Khang – TP Tuyên Quang. Văn phòng 5 : NP7 – 08 Lý Nam Đế – Khai Quang – Vĩnh Yên – Vĩnh phúc Văn phòng 6 : Khu Bó Bun – Thị Trấn Nông Trường Mộc Châu . Văn phòng 7: Homestay SÀNH – Bản Tả Van Giáy – SAPA."
Ϲông ty Cổ phần kỹ thuật và du lịch Ƭrường Xuân Tuyển...,https://vinhphuc.work/%cf%b2ong-ty-co-phan-ky-thuat-va-du-lich-%c6%adruong-xuan-tuyen-nhan-vien-ke-toan.html,Ϲông ty Cổ phần kỹ thuật và du lịch Ƭrường Xuân,Thỏa thuận,6/4/2022,Vĩnh Yên,"Ϲông ty Cổ phần kỹ thuật và du lịch Ƭrường Xuân
Địa chỉ: Số 286, Đường Nguyễn Tất Thành, Phường Khai Quang, Vĩnh Yên, Vĩnh Phúc
Điện thoại: 0988 346 569"
Công ty TNHH Quốc tế Cerie (Việt Nam) Tuyển Nhiều vị trí...,https://vinhphuc.work/cong-ty-tnhh-quoc-te-cerie-viet-nam-tuyen-nhieu-vi-tri-moi.html,Công ty TNHH Quốc Tế Cerie (Việt Nam),Thỏa thuận,Từ 05/04/2022,"Lô N, KCN Bình Xuyên 1, Hương Canh, Bình Xuyên, Vĩnh Phúc","Công ty TNHH Quốc tế Cerie (Việt Nam)
Địa chỉ: Lô N, KCN Bình Xuyên 1, Hương Canh, Bình Xuyên, Vĩnh Phúc
Điện thoại: 0334429429"
Hyundai Vĩnh Yên Tuyển dụng Chuyên Viên Marketing,https://vinhphuc.work/hyundai-vinh-yen-tuyen-dung-chuyen-vien-marketing.html,Hyundai Vĩnh Yên,Từ 7.000.000 VNĐ,Từ 06/04/2022,"Hyundai Vĩnh Yên, Mậu Thông, Khai Quang, Vĩnh Yên, Vĩnh Phúc",
Công ty Cổ phần Đầu tư VCI tuyển Phó phòng – Phân...,https://vinhphuc.work/cong-ty-co-phan-dau-tu-vci-tuyen-pho-phong-phan-tich-tai-chinh-ke-toan-tong-hop-kien-truc-ky-su-quy-hoach-canh-quan.html,Công ty Cổ phần Đầu tư VCI,Thỏa thuận,Từ 05/04/2022,"83 Ngô Quyền- Thành phố Vĩnh Yên, T. Vĩnh Phúc.",
Công ty TNHH Hưng Thịnh Tuyển Trưởng phòng Hành chính Nhân sự,https://vinhphuc.work/cong-ty-tnhh-hung-thinh-tuyen-truong-phong-hanh-chinh-nhan-su.html,Công ty TNHH Hưng Thịnh Phát,Thỏa thuận,Từ 05/04/2022,"Quất Lưu, Bình Xuyên, Vĩnh Phúc",
Công ty TNHH Chemcos Vina Tuyển Nhân viên Kế toán,https://vinhphuc.work/cong-ty-tnhh-chemcos-vina-tuyen-nhan-vien-ke-toan.html,Công ty TNHH Chemcos Vina,Thỏa thuận,Từ 05/04/2022,Lô B9 – KCN Bá Thiện II – Thiện Kế – Bình Xuyên –...,"CÔNG TY TNHH CHEMCOS VINA Địa chỉ: Lô B9 – KCN Bá Thiện II – Thiện Kế – Bình Xuyên – Vĩnh Phúc
Email: Tuyendungchemcosvina@gmail.com
Điện thoại: 0211 2481 668 / 035 6 299 335"
Công ty Cổ phần Sinmire Tuyển Trưởng bộ phận Kỹ thuật tiện...,https://vinhphuc.work/cong-ty-co-phan-sinmire-tuyen-truong-bo-phan-ky-thuat-tien-cnc.html,Công ty cổ phần SINMIRE,Lương cơ bản: 12-15tr tùy năng lực,5/4/2022,"Khu HC1, Ngõ 1C, Phố Lương Văn Can, Đường Nguyễn Tất Thành, Phường Liên...","Công ty Cổ phần Sinmire
Địa điểm làm việc: Thành phố Vĩnh Yên, tỉnh Vĩnh Phúc. Thông tin liên hệ: Mr Dũng 0385.387.999"
Công Ty Sindoh Vina tuyển dụng Nhân viên Lái xe,https://vinhphuc.work/cong-ty-sindoh-vina-tuyen-dung-nhan-vien-lai-xe.html,Công Ty Sindoh Vina,Thỏa thuận,Từ 04/04/2022,"Lô CN 15, KCN Khai Quang, Vĩnh Yên, Vĩnh Phúc",
Công ty TNHH công nghệ HSIEH YUAN Việt Nam Tuyển Nhân viên...,https://vinhphuc.work/cong-ty-tnhh-cong-nghe-hsieh-yuan-viet-nam-tuyen-nhan-vien-qc.html,Công ty TNHH công nghệ HSIEH YUAN Việt Nam,Thỏa thuận,Từ 02/04/2022,Phường khai quang - TP Vĩnh Yên - Vĩnh phúc (đối diện công ty...,
Trường mầm non Quốc Tế Achi Home Montessori Tuyển 02 Giáo viên...,https://vinhphuc.work/truong-mam-non-quoc-te-achi-home-montessori-tuyen-02-giao-vien-montessori.html,Trường Quốc Tế Achi Home,Up to 10 triệu,4/4/2022,Phố Lê Đĩnh Chi – KĐT Chùa Hà Tiên – TP Vĩnh Yên –...,
Công ty TNHH Coasia Opitcs Vina tuyển Nhân viên Nhân sự,https://vinhphuc.work/cong-ty-tnhh-coasia-opitcs-vina-tuyen-nhan-vien-nhan-su.html,Công ty TNHH Coasia Optics Vina,Thỏa thuận,Từ 04/04/2022,"Bình Xuyên 2, Bá Hiến, Bình Xuyên, Vĩnh Phúc","Công ty TNHH Coasia Optics Vina
SĐT: 02113 592 730
Mail: Tuyendungcoasia@gmail.com"
